,0
3435,http://www.fightmetric.com/fight-details/67e1ec8ee2db3423
3436,http://www.fightmetric.com/fight-details/23bc29f1b6baacad
3437,http://www.fightmetric.com/fight-details/ee9173615ef4cfae
3438,http://www.fightmetric.com/fight-details/c7c7be3b0d65a7da
3439,http://www.fightmetric.com/fight-details/f8c32b83d746ef4a
3440,http://www.fightmetric.com/fight-details/1ef98bfca49d53d5
3441,http://www.fightmetric.com/fight-details/345d416e5cae66bc
3442,http://www.fightmetric.com/fight-details/fda32c9544070b17
3443,http://www.fightmetric.com/fight-details/8ae1d7d789476d4c
3444,http://www.fightmetric.com/fight-details/e275ab81ba2e19bc
3445,http://www.fightmetric.com/fight-details/e8bcff901e1e98f6
3446,http://www.fightmetric.com/fight-details/aeea3ae545a5d309
3447,http://www.fightmetric.com/fight-details/cd055be419f77f3e
3448,http://www.fightmetric.com/fight-details/ea967877dd4d6efb
3449,http://www.fightmetric.com/fight-details/a49706a6edb0c5c3
3450,http://www.fightmetric.com/fight-details/687b9b2c11667531
3451,http://www.fightmetric.com/fight-details/f1a9c3187855155c
3452,http://www.fightmetric.com/fight-details/0f74449bf6f64616
3453,http://www.fightmetric.com/fight-details/3e6dfafb8aa780f9
3454,http://www.fightmetric.com/fight-details/2f715933d0626544
3455,http://www.fightmetric.com/fight-details/70ddd13934e6c0e9
3456,http://www.fightmetric.com/fight-details/5bcde86d5f40cebb
3457,http://www.fightmetric.com/fight-details/e6dd15ef9fd7927e
3458,http://www.fightmetric.com/fight-details/478b0eaf22475be0
3459,http://www.fightmetric.com/fight-details/6c7b8a2e2716957e
3460,http://www.fightmetric.com/fight-details/eb0c00f9162da33c
3461,http://www.fightmetric.com/fight-details/f8a90f8a7beaa330
3462,http://www.fightmetric.com/fight-details/dbc72a4092a0b296
3463,http://www.fightmetric.com/fight-details/2f15a2ed6cd4711f
3464,http://www.fightmetric.com/fight-details/44ad16cd4e6c93d7
3465,http://www.fightmetric.com/fight-details/a551d93167533459
3466,http://www.fightmetric.com/fight-details/a6d07c32a1cb9730
3467,http://www.fightmetric.com/fight-details/80538f958af30aa0
3468,http://www.fightmetric.com/fight-details/bb70048e290f4a86
3469,http://www.fightmetric.com/fight-details/6e574bd614afffd9
3470,http://www.fightmetric.com/fight-details/1372409566d76c29
3471,http://www.fightmetric.com/fight-details/ba9438f43e212f52
3472,http://www.fightmetric.com/fight-details/745b1395a2698762
3473,http://www.fightmetric.com/fight-details/dd10baec46e0290f
3474,http://www.fightmetric.com/fight-details/dae788f34bcfcab9
3475,http://www.fightmetric.com/fight-details/c1ac62bc08810aef
3476,http://www.fightmetric.com/fight-details/be307e6647a655c8
3477,http://www.fightmetric.com/fight-details/e7fdbd5c65798a5c
3478,http://www.fightmetric.com/fight-details/d5778494ce663d7f
3479,http://www.fightmetric.com/fight-details/1e1a09bbedf7781d
3480,http://www.fightmetric.com/fight-details/483d934c46351c78
3481,http://www.fightmetric.com/fight-details/766c216bbcaa55db
3482,http://www.fightmetric.com/fight-details/8a08b8043f83d245
3483,http://www.fightmetric.com/fight-details/ef86720364837f68
3484,http://www.fightmetric.com/fight-details/9f428684f3db247f
3485,http://www.fightmetric.com/fight-details/b53fd8bce62aa1c6
3486,http://www.fightmetric.com/fight-details/31acf87e89a4a401
3487,http://www.fightmetric.com/fight-details/607d22f0b3db4f1f
3488,http://www.fightmetric.com/fight-details/824368db1ed8191f
3489,http://www.fightmetric.com/fight-details/954362efa4564d60
3490,http://www.fightmetric.com/fight-details/a5f39e8ff1398269
3491,http://www.fightmetric.com/fight-details/2389557cfa02df78
3492,http://www.fightmetric.com/fight-details/fbc5538c22d8d17b
3493,http://www.fightmetric.com/fight-details/bc3323f172832a53
3494,http://www.fightmetric.com/fight-details/db690563ae7fa070
3495,http://www.fightmetric.com/fight-details/8348ff428d1687ab
3496,http://www.fightmetric.com/fight-details/7206d0aa1d53e518
3497,http://www.fightmetric.com/fight-details/6954b6e02651e353
3498,http://www.fightmetric.com/fight-details/8aff100107d0ba11
3499,http://www.fightmetric.com/fight-details/9b6806203bc4875a
3500,http://www.fightmetric.com/fight-details/d250a9d1c602e266
3501,http://www.fightmetric.com/fight-details/d86e31793564cd31
3502,http://www.fightmetric.com/fight-details/5be97c1fa222093d
3503,http://www.fightmetric.com/fight-details/07b98dbf5d2c62a2
3504,http://www.fightmetric.com/fight-details/8c2e4d3cc4b9e93a
3505,http://www.fightmetric.com/fight-details/d3ccf71e68480007
3506,http://www.fightmetric.com/fight-details/dc93921bd9342341
3507,http://www.fightmetric.com/fight-details/d52a5d085bfa569b
3508,http://www.fightmetric.com/fight-details/0dab467898de22c6
3509,http://www.fightmetric.com/fight-details/56b57d076f874eb0
3510,http://www.fightmetric.com/fight-details/f0d839f6d712a233
3511,http://www.fightmetric.com/fight-details/f286aad7b3558b21
3512,http://www.fightmetric.com/fight-details/5a9804cad2335272
3513,http://www.fightmetric.com/fight-details/92f27d13fc502d33
3514,http://www.fightmetric.com/fight-details/96740aa476055413
3515,http://www.fightmetric.com/fight-details/64f5c4f3f3d8ad2c
3516,http://www.fightmetric.com/fight-details/f81cd5b3903bccf8
3517,http://www.fightmetric.com/fight-details/443791a8c6790cf0
3518,http://www.fightmetric.com/fight-details/539e0008bb634f1b
3519,http://www.fightmetric.com/fight-details/75098d531205a293
3520,http://www.fightmetric.com/fight-details/7841b63382a421dd
3521,http://www.fightmetric.com/fight-details/e301a2c3a415cd33
3522,http://www.fightmetric.com/fight-details/62454fb3a4fd5737
3523,http://www.fightmetric.com/fight-details/8b79a80f775d9f03
3524,http://www.fightmetric.com/fight-details/fb8e8d1a734b6fe8
3525,http://www.fightmetric.com/fight-details/3766208fdbc20d32
3526,http://www.fightmetric.com/fight-details/ae1e167936b09e00
3527,http://www.fightmetric.com/fight-details/ed7d3a32576f4f1e
3528,http://www.fightmetric.com/fight-details/eecbc6c850e62d97
3529,http://www.fightmetric.com/fight-details/68b141785f76575b
3530,http://www.fightmetric.com/fight-details/16ba84ab35415c54
3531,http://www.fightmetric.com/fight-details/bfb468c3427faa50
3532,http://www.fightmetric.com/fight-details/ba766bd03090dab9
3533,http://www.fightmetric.com/fight-details/a7c04dc830923313
3534,http://www.fightmetric.com/fight-details/1d8e2e8e3bd28cad
3535,http://www.fightmetric.com/fight-details/042ea219e5e46f84
3536,http://www.fightmetric.com/fight-details/019eca4a900ed793
3537,http://www.fightmetric.com/fight-details/682bb08c23dd86d1
3538,http://www.fightmetric.com/fight-details/10cff9ac7ce89c28
3539,http://www.fightmetric.com/fight-details/41727d51af72b1d5
3540,http://www.fightmetric.com/fight-details/85feac6924abb35b
3541,http://www.fightmetric.com/fight-details/e35d878ba90d9769
3542,http://www.fightmetric.com/fight-details/97a4b37cee48ea0b
3543,http://www.fightmetric.com/fight-details/7a57289563f9d974
3544,http://www.fightmetric.com/fight-details/4f7e08d30ca0b131
3545,http://www.fightmetric.com/fight-details/183a853c55d32b28
3546,http://www.fightmetric.com/fight-details/c2ed5a38a690b302
3547,http://www.fightmetric.com/fight-details/9e912e4905a19a75
3548,http://www.fightmetric.com/fight-details/e08cd659a05f179c
3549,http://www.fightmetric.com/fight-details/381cee4b3af63ade
3550,http://www.fightmetric.com/fight-details/921a8db065cd8cc5
3551,http://www.fightmetric.com/fight-details/d571486369996a39
3552,http://www.fightmetric.com/fight-details/128e818254ebfabe
3553,http://www.fightmetric.com/fight-details/8b4eeaa048361ba3
3554,http://www.fightmetric.com/fight-details/3aa19b85fbf4114c
3555,http://www.fightmetric.com/fight-details/85e130a7c48f25f6
3556,http://www.fightmetric.com/fight-details/a4eb555e48847359
3557,http://www.fightmetric.com/fight-details/8d83354075a937f2
3558,http://www.fightmetric.com/fight-details/8e03db41687d9132
3559,http://www.fightmetric.com/fight-details/147d2ab0230af48d
3560,http://www.fightmetric.com/fight-details/f597d2e69ab7c270
3561,http://www.fightmetric.com/fight-details/c4174e22cb22622c
3562,http://www.fightmetric.com/fight-details/2fd0c6d914b77205
3563,http://www.fightmetric.com/fight-details/8375f311e8c6c079
3564,http://www.fightmetric.com/fight-details/08b65f5009c34997
3565,http://www.fightmetric.com/fight-details/8eaa23d64c20b0f1
3566,http://www.fightmetric.com/fight-details/b0fd04c4528268f5
3567,http://www.fightmetric.com/fight-details/eebf672428b168b7
3568,http://www.fightmetric.com/fight-details/9a38c18f00bb8b8e
3569,http://www.fightmetric.com/fight-details/4fe6f6f4787396b8
3570,http://www.fightmetric.com/fight-details/820872383c5c5503
3571,http://www.fightmetric.com/fight-details/7f84d211a1779931
3572,http://www.fightmetric.com/fight-details/4b8678a16441dbe1
3573,http://www.fightmetric.com/fight-details/21aa163b80e504f9
3574,http://www.fightmetric.com/fight-details/30709acd9d024680
3575,http://www.fightmetric.com/fight-details/0da43c3ec0e11650
3576,http://www.fightmetric.com/fight-details/63bfc9cdc24d0cc8
3577,http://www.fightmetric.com/fight-details/a01fdc44178da964
3578,http://www.fightmetric.com/fight-details/3b2dc7f39710bb58
3579,http://www.fightmetric.com/fight-details/39ce700e6cd0c49f
3580,http://www.fightmetric.com/fight-details/5688f447e79de2a4
3581,http://www.fightmetric.com/fight-details/16ba92318ff66d4a
3582,http://www.fightmetric.com/fight-details/08bd9e03c187f66b
3583,http://www.fightmetric.com/fight-details/187681b2843174b5
3584,http://www.fightmetric.com/fight-details/ba27835ff05df0c9
3585,http://www.fightmetric.com/fight-details/fc2585e234e49dee
3586,http://www.fightmetric.com/fight-details/433e3fd8782b6e0e
3587,http://www.fightmetric.com/fight-details/bb56f4e502512ad0
3588,http://www.fightmetric.com/fight-details/5ff0c4c6006f0873
3589,http://www.fightmetric.com/fight-details/23861a2085ea34a3
3590,http://www.fightmetric.com/fight-details/1acde2739237c4f8
3591,http://www.fightmetric.com/fight-details/1b4f87d607b3964d
3592,http://www.fightmetric.com/fight-details/f327f8e59acfab1b
3593,http://www.fightmetric.com/fight-details/a01524699dfa3526
3594,http://www.fightmetric.com/fight-details/1cc982ca9322ddbc
3595,http://www.fightmetric.com/fight-details/2d9ffc603ce43a9f
3596,http://www.fightmetric.com/fight-details/803d9d2b660cc406
3597,http://www.fightmetric.com/fight-details/2329fd5f35b6d321
3598,http://www.fightmetric.com/fight-details/9142d3afd70580b5
3599,http://www.fightmetric.com/fight-details/122070930be9a37e
3600,http://www.fightmetric.com/fight-details/fe5b65e965066ffe
3601,http://www.fightmetric.com/fight-details/ca93269870d067ba
3602,http://www.fightmetric.com/fight-details/73f38f4c58a00561
3603,http://www.fightmetric.com/fight-details/0510d12ad43ede89
3604,http://www.fightmetric.com/fight-details/ec041009ce404879
3605,http://www.fightmetric.com/fight-details/63f5a7b0fb0d334a
3606,http://www.fightmetric.com/fight-details/9aef9130adc7590a
3607,http://www.fightmetric.com/fight-details/5b2a9b9502e9548e
3608,http://www.fightmetric.com/fight-details/18f8a421eadb038d
3609,http://www.fightmetric.com/fight-details/f3cf7284ac078ce3
3610,http://www.fightmetric.com/fight-details/ec854e0ba97921bb
3611,http://www.fightmetric.com/fight-details/5b0c86f47ae164b1
3612,http://www.fightmetric.com/fight-details/42fd31119edc121e
3613,http://www.fightmetric.com/fight-details/f4d9138ba502b7ec
3614,http://www.fightmetric.com/fight-details/5a346087f4120fa3
3615,http://www.fightmetric.com/fight-details/77d82e8a220053ea
3616,http://www.fightmetric.com/fight-details/ed53922429a19c99
3617,http://www.fightmetric.com/fight-details/c5de5c3633a0bfce
3618,http://www.fightmetric.com/fight-details/2eeb1656692bd967
3619,http://www.fightmetric.com/fight-details/0695d1f42b1550a2
3620,http://www.fightmetric.com/fight-details/8787d56f59bfb4c3
3621,http://www.fightmetric.com/fight-details/4d3297af1b7889ba
3622,http://www.fightmetric.com/fight-details/e94d7bfb0c92e30d
3623,http://www.fightmetric.com/fight-details/bbe3d2a2ad8d204e
3624,http://www.fightmetric.com/fight-details/f9b600343a31227b
3625,http://www.fightmetric.com/fight-details/2606c3853a8c0b62
3626,http://www.fightmetric.com/fight-details/3df422ea531e16c6
3627,http://www.fightmetric.com/fight-details/670db5afcb26df7c
3628,http://www.fightmetric.com/fight-details/1885d42633d44619
3629,http://www.fightmetric.com/fight-details/f74f1e8602cf18d6
3630,http://www.fightmetric.com/fight-details/d2e022a39488ecaa
3631,http://www.fightmetric.com/fight-details/cda9bc6c889186ce
3632,http://www.fightmetric.com/fight-details/7beefab4396b3609
3633,http://www.fightmetric.com/fight-details/babfd62f1d4a43a8
3634,http://www.fightmetric.com/fight-details/1c0fba5b885e8a15
3635,http://www.fightmetric.com/fight-details/657fd7ab7bdf9f15
3636,http://www.fightmetric.com/fight-details/6297a81500866725
3637,http://www.fightmetric.com/fight-details/e74e3b8d8ba50268
3638,http://www.fightmetric.com/fight-details/d2090d2a91cce61d
3639,http://www.fightmetric.com/fight-details/82c499c0e73a6c48
3640,http://www.fightmetric.com/fight-details/4db2a70c28071299
3641,http://www.fightmetric.com/fight-details/f16a454494e18ba2
3642,http://www.fightmetric.com/fight-details/17f8acabd9494a2c
3643,http://www.fightmetric.com/fight-details/d12edc71faee389d
3644,http://www.fightmetric.com/fight-details/3f08248de1b99fd3
3645,http://www.fightmetric.com/fight-details/afc1327e262cb1d7
3646,http://www.fightmetric.com/fight-details/19ff0b517d6d4299
3647,http://www.fightmetric.com/fight-details/94f82c2a65bd325e
3648,http://www.fightmetric.com/fight-details/99d02515c21dfaef
3649,http://www.fightmetric.com/fight-details/28f31c3fd7afe737
3650,http://www.fightmetric.com/fight-details/b312baec8b33a370
3651,http://www.fightmetric.com/fight-details/7bfc563ff8bc4ebc
3652,http://www.fightmetric.com/fight-details/2b7120d3f5e7b325
3653,http://www.fightmetric.com/fight-details/f248dbf531292b2c
3654,http://www.fightmetric.com/fight-details/ca62a52ab0bd9108
3655,http://www.fightmetric.com/fight-details/8312985b75241b06
3656,http://www.fightmetric.com/fight-details/567a09fd200cfa05
3657,http://www.fightmetric.com/fight-details/ac7ca2ec38b96c1a
3658,http://www.fightmetric.com/fight-details/64139d1d505e46c5
3659,http://www.fightmetric.com/fight-details/acc987adeab45bfc
3660,http://www.fightmetric.com/fight-details/14a59abb3160ddaa
3661,http://www.fightmetric.com/fight-details/92fd2127f46b0cb7
3662,http://www.fightmetric.com/fight-details/1e75ee0da189857b
3663,http://www.fightmetric.com/fight-details/dd56acbfb08aa6b2
3664,http://www.fightmetric.com/fight-details/1298d89922befa8c
3665,http://www.fightmetric.com/fight-details/0f235698600c962e
3666,http://www.fightmetric.com/fight-details/be38ed9ccfe2ee03
3667,http://www.fightmetric.com/fight-details/88295b0ab9868db5
3668,http://www.fightmetric.com/fight-details/9450f80c9fab4da1
3669,http://www.fightmetric.com/fight-details/392089df68b1a721
3670,http://www.fightmetric.com/fight-details/c25a97523bf56e49
3671,http://www.fightmetric.com/fight-details/3d7ea6012fd8f786
3672,http://www.fightmetric.com/fight-details/aeac1209f15157ed
3673,http://www.fightmetric.com/fight-details/b7ab4cd6ce7a71dd
3674,http://www.fightmetric.com/fight-details/00742aea8da72a35
3675,http://www.fightmetric.com/fight-details/4bf6b6904ec94421
3676,http://www.fightmetric.com/fight-details/c1b0670419fa0894
3677,http://www.fightmetric.com/fight-details/0b58bd40373b1811
3678,http://www.fightmetric.com/fight-details/43e8fcd8e4d015fb
3679,http://www.fightmetric.com/fight-details/c5bef3da17e595ee
3680,http://www.fightmetric.com/fight-details/0e37ea649c51fba9
3681,http://www.fightmetric.com/fight-details/dab2d3e9f2052047
3682,http://www.fightmetric.com/fight-details/de2b0b8ef112f3b7
3683,http://www.fightmetric.com/fight-details/2168b2c814faada6
3684,http://www.fightmetric.com/fight-details/f3231e9f063fb7c3
3685,http://www.fightmetric.com/fight-details/4f07c6724682cd00
3686,http://www.fightmetric.com/fight-details/8495283a56311b4d
3687,http://www.fightmetric.com/fight-details/640dbb5a89c0aad6
3688,http://www.fightmetric.com/fight-details/46937e8aca60a3b6
3689,http://www.fightmetric.com/fight-details/ed3ae3852fe549d4
3690,http://www.fightmetric.com/fight-details/b385af06f4ac8e45
3691,http://www.fightmetric.com/fight-details/c53327add2bbda93
3692,http://www.fightmetric.com/fight-details/c7311ea33202a6e4
3693,http://www.fightmetric.com/fight-details/db8df615610f3632
3694,http://www.fightmetric.com/fight-details/0b71ada6c9209fc9
3695,http://www.fightmetric.com/fight-details/9c74c2758a2c7c2e
3696,http://www.fightmetric.com/fight-details/f29eec19aa5c1303
3697,http://www.fightmetric.com/fight-details/f65b000b7e450bcf
3698,http://www.fightmetric.com/fight-details/fcd8e8ec45eb6b9f
3699,http://www.fightmetric.com/fight-details/aa161c7159741766
3700,http://www.fightmetric.com/fight-details/00835554f95fa911
3701,http://www.fightmetric.com/fight-details/cecdc0da584274b9
3702,http://www.fightmetric.com/fight-details/ffd16691c4c4aafc
3703,http://www.fightmetric.com/fight-details/aa7819ca84d8964a
3704,http://www.fightmetric.com/fight-details/1b2fd7f3ab96a61c
3705,http://www.fightmetric.com/fight-details/d1930aee9f26f915
3706,http://www.fightmetric.com/fight-details/3bc01bb091acca5e
3707,http://www.fightmetric.com/fight-details/d1b47cd882cb8d14
3708,http://www.fightmetric.com/fight-details/5a6861ca6d7fd021
3709,http://www.fightmetric.com/fight-details/98865bb10310b70b
3710,http://www.fightmetric.com/fight-details/3ceecbd617dc9f59
3711,http://www.fightmetric.com/fight-details/b54acaaf7bc6d035
3712,http://www.fightmetric.com/fight-details/dccfad7e9ea1c8d5
3713,http://www.fightmetric.com/fight-details/5913a86b65035f7b
3714,http://www.fightmetric.com/fight-details/313ce2ac0f6f71fc
3715,http://www.fightmetric.com/fight-details/80c770f87db80367
3716,http://www.fightmetric.com/fight-details/2e3b45fd211a38f9
3717,http://www.fightmetric.com/fight-details/7f0e5ac5bcb5a0f3
3718,http://www.fightmetric.com/fight-details/ab3d6bfc5001e382
3719,http://www.fightmetric.com/fight-details/ebcf97b53ba4a4fe
3720,http://www.fightmetric.com/fight-details/0cead5ba0726ae90
3721,http://www.fightmetric.com/fight-details/3bf88611cdcca10f
3722,http://www.fightmetric.com/fight-details/373da61963b1ddc7
3723,http://www.fightmetric.com/fight-details/ffdfa7ba590eddaa
3724,http://www.fightmetric.com/fight-details/612f04cea81ed57a
3725,http://www.fightmetric.com/fight-details/22c2cb86540a9cea
3726,http://www.fightmetric.com/fight-details/502e759919cd1daa
3727,http://www.fightmetric.com/fight-details/bc3beeb2224ea493
3728,http://www.fightmetric.com/fight-details/5bf0e3cca360f7ff
3729,http://www.fightmetric.com/fight-details/ca6abb47b28d4ad3
3730,http://www.fightmetric.com/fight-details/d05cadbe809c8669
3731,http://www.fightmetric.com/fight-details/e87d722873abf9d8
3732,http://www.fightmetric.com/fight-details/182822019958e0f2
3733,http://www.fightmetric.com/fight-details/d333b4e4c03731d6
3734,http://www.fightmetric.com/fight-details/1481b8f280cddf77
3735,http://www.fightmetric.com/fight-details/1e6018b3a676d0cc
3736,http://www.fightmetric.com/fight-details/b57f68fa967fa59e
3737,http://www.fightmetric.com/fight-details/f8b8c4437ee210f5
3738,http://www.fightmetric.com/fight-details/e2dca1df3a99c19a
3739,http://www.fightmetric.com/fight-details/3a2f68e6a7de1546
3740,http://www.fightmetric.com/fight-details/bfc029673b78751f
3741,http://www.fightmetric.com/fight-details/e53a755795517545
3742,http://www.fightmetric.com/fight-details/af5ebdc8fb23ad8e
3743,http://www.fightmetric.com/fight-details/e3255c742fff811c
3744,http://www.fightmetric.com/fight-details/8468f283a8b0828e
3745,http://www.fightmetric.com/fight-details/c4b79df91cdd4447
3746,http://www.fightmetric.com/fight-details/9dd931fd20d6c886
3747,http://www.fightmetric.com/fight-details/e8c24a1754599237
3748,http://www.fightmetric.com/fight-details/4655930eb83446c7
3749,http://www.fightmetric.com/fight-details/cdedc8f026307dd7
3750,http://www.fightmetric.com/fight-details/a8b22e990cba6144
3751,http://www.fightmetric.com/fight-details/e3846855a38f0bce
3752,http://www.fightmetric.com/fight-details/b6234bf015c80fc5
3753,http://www.fightmetric.com/fight-details/3be121d4f5460893
3754,http://www.fightmetric.com/fight-details/c959b92fb36220a3
3755,http://www.fightmetric.com/fight-details/a072ec605bebe5a8
3756,http://www.fightmetric.com/fight-details/c0ab927864bb6e98
3757,http://www.fightmetric.com/fight-details/24f2d2dd9fea5d79
3758,http://www.fightmetric.com/fight-details/d5598322f81db6c9
3759,http://www.fightmetric.com/fight-details/4a2e7e2c8cfdaf5f
3760,http://www.fightmetric.com/fight-details/855338a9a68e4c9f
3761,http://www.fightmetric.com/fight-details/43b9e58ebf4a75ea
3762,http://www.fightmetric.com/fight-details/6bc606ed26130bba
3763,http://www.fightmetric.com/fight-details/b69d3d55c84f5dd6
3764,http://www.fightmetric.com/fight-details/04a1c5b7993fe4d5
3765,http://www.fightmetric.com/fight-details/c46d51fb87a4f485
3766,http://www.fightmetric.com/fight-details/f24c296256faeff2
3767,http://www.fightmetric.com/fight-details/e86a77b69d50a834
3768,http://www.fightmetric.com/fight-details/23124e6f3e7aa37d
3769,http://www.fightmetric.com/fight-details/f5fb4435faf1ca04
3770,http://www.fightmetric.com/fight-details/2bcb1b0b05e2c739
3771,http://www.fightmetric.com/fight-details/cd03bff050e53625
3772,http://www.fightmetric.com/fight-details/67f8ce4438cc1dd6
3773,http://www.fightmetric.com/fight-details/7332fecfd9ce88a6
3774,http://www.fightmetric.com/fight-details/9d5dce909eb0ab77
3775,http://www.fightmetric.com/fight-details/7d3927d916d95917
3776,http://www.fightmetric.com/fight-details/4ff244d056c1c815
3777,http://www.fightmetric.com/fight-details/f56c6646b54c0662
3778,http://www.fightmetric.com/fight-details/19fc916df1f0e6ff
3779,http://www.fightmetric.com/fight-details/ee1c1e9037fee21e
3780,http://www.fightmetric.com/fight-details/605c2ad801f594b3
3781,http://www.fightmetric.com/fight-details/16da233dcf7fecc8
3782,http://www.fightmetric.com/fight-details/55bcf58be822d115
3783,http://www.fightmetric.com/fight-details/6a663c04dfe5b88e
3784,http://www.fightmetric.com/fight-details/cf04a408cedb37ff
3785,http://www.fightmetric.com/fight-details/e7da014d4dfc5bf3
3786,http://www.fightmetric.com/fight-details/9fa3f9f7caf429d6
3787,http://www.fightmetric.com/fight-details/de495aa2ec1f1e91
3788,http://www.fightmetric.com/fight-details/ae674ec42bd0a979
3789,http://www.fightmetric.com/fight-details/6773055965441b18
3790,http://www.fightmetric.com/fight-details/6603ed5f10bd8047
3791,http://www.fightmetric.com/fight-details/bb007be9f60ab3da
3792,http://www.fightmetric.com/fight-details/5f9b063630e52778
3793,http://www.fightmetric.com/fight-details/e917559aedf85a98
3794,http://www.fightmetric.com/fight-details/ea8b1a909155b0c2
3795,http://www.fightmetric.com/fight-details/b3874cc436c7b1fe
3796,http://www.fightmetric.com/fight-details/7295a7b6087b368c
3797,http://www.fightmetric.com/fight-details/06ce0c8dc1a056a4
3798,http://www.fightmetric.com/fight-details/8aefe4de7a490de6
3799,http://www.fightmetric.com/fight-details/83ea3c36a6f91cb8
3800,http://www.fightmetric.com/fight-details/d5a0e8c67ed8abe0
3801,http://www.fightmetric.com/fight-details/dd47c3359dc1b7d0
3802,http://www.fightmetric.com/fight-details/669e3927b38a36fb
3803,http://www.fightmetric.com/fight-details/071d716229f5ae7f
3804,http://www.fightmetric.com/fight-details/16dcd55681f990c0
3805,http://www.fightmetric.com/fight-details/6a3b6402a72cd57a
3806,http://www.fightmetric.com/fight-details/9589b41c4637b057
3807,http://www.fightmetric.com/fight-details/424a20da52b4f956
3808,http://www.fightmetric.com/fight-details/9dd9affa41eead4c
3809,http://www.fightmetric.com/fight-details/23c6a428df1569bc
3810,http://www.fightmetric.com/fight-details/64b342f237a2e19d
3811,http://www.fightmetric.com/fight-details/f28fea1a908e2d71
3812,http://www.fightmetric.com/fight-details/54f7c6e77f6ad38e
3813,http://www.fightmetric.com/fight-details/7ee462ee20361982
3814,http://www.fightmetric.com/fight-details/c9b7bab03647ef3b
3815,http://www.fightmetric.com/fight-details/d607908be8b19273
3816,http://www.fightmetric.com/fight-details/9a85303025a077b5
3817,http://www.fightmetric.com/fight-details/2ebfb072b178649e
3818,http://www.fightmetric.com/fight-details/b13e3620949300c5
3819,http://www.fightmetric.com/fight-details/61f89bde8ce388a4
3820,http://www.fightmetric.com/fight-details/74aaff7cf997e127
3821,http://www.fightmetric.com/fight-details/1e02a945f4ada4ef
3822,http://www.fightmetric.com/fight-details/dee976dde74e7e05
3823,http://www.fightmetric.com/fight-details/16cab4b91e2c8881
3824,http://www.fightmetric.com/fight-details/354a92ca4fd824a1
3825,http://www.fightmetric.com/fight-details/c52e23519279d18a
3826,http://www.fightmetric.com/fight-details/98b1ee14ad4ea1c6
3827,http://www.fightmetric.com/fight-details/74c98716b4a74a3d
3828,http://www.fightmetric.com/fight-details/2e5a301f042f1fd6
3829,http://www.fightmetric.com/fight-details/2b95f2982b19518a
3830,http://www.fightmetric.com/fight-details/bab65d16fa74fc5b
3831,http://www.fightmetric.com/fight-details/f9536ea60551b840
3832,http://www.fightmetric.com/fight-details/478221ad98336565
3833,http://www.fightmetric.com/fight-details/b22dbe21c21060b9
3834,http://www.fightmetric.com/fight-details/979269d4ab5784af
3835,http://www.fightmetric.com/fight-details/eb13a9d04dca676e
3836,http://www.fightmetric.com/fight-details/01c67a3990800dc3
3837,http://www.fightmetric.com/fight-details/c3b1653fb5e101e0
3838,http://www.fightmetric.com/fight-details/9368a80ba62d87e2
3839,http://www.fightmetric.com/fight-details/8d26509990b6e518
3840,http://www.fightmetric.com/fight-details/e82d734674ce4d46
3841,http://www.fightmetric.com/fight-details/935f559ab0521c27
3842,http://www.fightmetric.com/fight-details/9a79a4b97a0f1e24
3843,http://www.fightmetric.com/fight-details/db1be0ca226d3a2f
3844,http://www.fightmetric.com/fight-details/b21e4b6c4126c782
3845,http://www.fightmetric.com/fight-details/0c25bb24dbb63655
3846,http://www.fightmetric.com/fight-details/a2e1e35e4e84e08d
3847,http://www.fightmetric.com/fight-details/fef6b147d5fb90bd
3848,http://www.fightmetric.com/fight-details/76690fbdcaa85c21
3849,http://www.fightmetric.com/fight-details/18efcec3c51750e9
3850,http://www.fightmetric.com/fight-details/5254658d4e4126c9
3851,http://www.fightmetric.com/fight-details/e9fc9dcc549c7f3b
3852,http://www.fightmetric.com/fight-details/468d6da7f097e449
3853,http://www.fightmetric.com/fight-details/f35b859289fba80e
3854,http://www.fightmetric.com/fight-details/6ed5847dd874d2d2
3855,http://www.fightmetric.com/fight-details/9c9039f921aa86ca
3856,http://www.fightmetric.com/fight-details/a2e2d0e8b94d8eba
3857,http://www.fightmetric.com/fight-details/0ae3cd1f3ffc607e
3858,http://www.fightmetric.com/fight-details/32be5d0ac174d355
3859,http://www.fightmetric.com/fight-details/a0f1f25c90222b4d
3860,http://www.fightmetric.com/fight-details/73f55778c5c55c2f
3861,http://www.fightmetric.com/fight-details/b25662d83e6d4c3b
3862,http://www.fightmetric.com/fight-details/0d4927585d0480fc
3863,http://www.fightmetric.com/fight-details/90d50fb7e2bf789e
3864,http://www.fightmetric.com/fight-details/a369d5ca5aef8b25
3865,http://www.fightmetric.com/fight-details/137d7dea41cacdc6
3866,http://www.fightmetric.com/fight-details/8e2e14693e04bf45
3867,http://www.fightmetric.com/fight-details/655a110a0bd2ea42
3868,http://www.fightmetric.com/fight-details/fb9b03644f559604
3869,http://www.fightmetric.com/fight-details/a5a5e24f4dd40fbf
3870,http://www.fightmetric.com/fight-details/13858ffdaaef5671
3871,http://www.fightmetric.com/fight-details/e9390cff6e5d52d0
3872,http://www.fightmetric.com/fight-details/28a8c644c87ce45e
3873,http://www.fightmetric.com/fight-details/e55b69543aa74907
3874,http://www.fightmetric.com/fight-details/fae88870fd1f1d12
